text,label
It has issues right now. Ill fix for her by tomorrow.,not_spam
Why i come in between you people,not_spam
Senthil group company Apnt 5pm.,not_spam
Oh really?? Did you make it on air? What's your talent?,not_spam
Studying. But i.ll be free next weekend.,not_spam
R u here yet? I'm wearing blue shirt n black pants.,not_spam
Wait.i will come out.. &lt;#&gt;  min:),not_spam
I will reach ur home in  &lt;#&gt;  minutes,not_spam
Well then you have a great weekend!,not_spam
"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?",not_spam
"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",not_spam
Huh? 6 also cannot? Then only how many mistakes?,not_spam
Ha... U jus ate honey ar? So sweet...,not_spam
I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,not_spam
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",not_spam
Thanks for loving me so. You rock,not_spam
Yeah imma come over cause jay wants to do some drugs,not_spam
Ok thanx... Take care then...,not_spam
Yup. Thk of u oso boring wat.,not_spam
" came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",not_spam
Moji just informed me that you saved our lives. Thanks.,not_spam
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,spam
Whos this am in class:-),not_spam
Hey r ü still online? I've finished the formatting...,not_spam
Great! So what attracts you to the brothas?,not_spam
Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,spam
Stupid.its not possible,not_spam
I cant pick the phone right now. Pls send a message,not_spam
LOL what happens in Vegas stays in vegas,not_spam
"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",not_spam
When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,not_spam
Dad says hurry the hell up,not_spam
Wake me up at  &lt;#&gt;  am morning:),not_spam
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",not_spam
Great! I shoot big loads so get ready!,not_spam
I'll meet you in the lobby,not_spam
You still coming tonight?,not_spam
What happen dear tell me,not_spam
"Sir, i am waiting for your call, once free please call me.",not_spam
No i am not having not any movies in my laptop,not_spam
I was about to do it when i texted. I finished a long time ago and showered and er'ything!,not_spam
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,not_spam
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",not_spam
I am in tirupur.  call you da.,not_spam
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,spam
S:)but he had some luck.2 catches put down:),not_spam
How i noe... Did ü specify da domain as nusstu... Ü still in sch...,not_spam
Oh...i asked for fun. Haha...take care. ü,not_spam
Shall i get my pouch?,not_spam
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,not_spam
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",not_spam
Kent vale lor... Ü wait 4 me there ar?,not_spam
Ok. Very good. Its all about making that money.,not_spam
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),not_spam
Aight do you still want to get money,not_spam
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam
Ok.ok ok..then..whats ur todays plan,not_spam
ARE YOU IN TOWN? THIS IS V. IMPORTANT,not_spam
"Sorry pa, i dont knw who ru pa?",not_spam
Wat u doing there?,not_spam
If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,not_spam
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",not_spam
"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",not_spam
Networking technical support associate.,not_spam
I'm gonna rip out my uterus.,not_spam
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,not_spam
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",spam
"Yeah why not, is the gang all ready",not_spam
Blank is Blank. But wat is blank? Lol,not_spam
I'm in a movie... Collect car oredi...,not_spam
We left already we at orchard now.,not_spam
"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",spam
Nothing spl..wat abt u and whr ru?,not_spam
No chikku nt yet.. Ya i'm free,not_spam
"Aldrine, rakhesh ex RTM here.pls call.urgent.",not_spam
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,not_spam
I'm at home. Please call,not_spam
"I guess you could be as good an excuse as any, lol.",not_spam
"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",not_spam
Gud mrng dear hav a nice day,not_spam
Old Orchard near univ. How about you?,not_spam
"4 tacos + 1 rajas burrito, right?",not_spam
"It‘s £6 to get in, is that ok?",not_spam
Hows the street where the end of library walk is?,not_spam
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",not_spam
We stopped to get ice cream and will go back after,not_spam
Did you stitch his trouser,not_spam
No da. . Vijay going to talk in jaya tv,not_spam
2/2 146tf150p,spam
Hey i'm bored... So i'm thinking of u... So wat r u doing?,not_spam
"Nah, Wednesday. When should I bring the mini cheetos bag over?",not_spam
Nobody names their penis a girls name this story doesn't add up at all,not_spam
"Aight, let me know when you're gonna be around usf",not_spam
I'm not. She lip synced with shangela.,not_spam
Ü neva tell me how i noe... I'm not at home in da aft wat...,not_spam
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",not_spam
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,spam
"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",not_spam
"Haha... Sounds crazy, dunno can tahan anot...",not_spam
Why are u up so early?,not_spam
Ya that one is slow as poo,not_spam
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,spam
"""Im on gloucesterroad what are uup to later?""",not_spam
Yes:)here tv is always available in work place..,not_spam
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,spam
Lol no ouch but wish i'd stayed out a bit longer,not_spam
"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",not_spam
We'll join the  &lt;#&gt;  bus,not_spam
Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,not_spam
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,spam
K.i will send in  &lt;#&gt;  min:),not_spam
Would me smoking you out help us work through this difficult time,not_spam
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",spam
Yes.mum lookin strong:),not_spam
"Sir Goodmorning, Once free call me.",not_spam
Where are you call me.,not_spam
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,not_spam
Love it! The girls at the office may wonder why you are smiling but sore...,not_spam
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",not_spam
Does uncle timi help in clearing cars,not_spam
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,not_spam
Ok... But bag again..,not_spam
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,not_spam
Ok lor. Msg me b4 u call.,not_spam
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",spam
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",not_spam
"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",spam
Then ur physics get a-?,not_spam
"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",not_spam
How r ü going to send it to me?,not_spam
Can you do online transaction?,not_spam
Dear got train and seat mine lower seat,not_spam
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,not_spam
Wat r u doing?,not_spam
WHORE YOU ARE UNBELIEVABLE.,not_spam
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam
"Are you sure you don't mean ""get here, we made you hold all the weed""",not_spam
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",not_spam
"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",spam
Love it! I want to flood that pretty pussy with cum...,not_spam
Hey are you angry with me. Reply me dr.,not_spam
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",not_spam
Also remember the beads don't come off. Ever.,not_spam
They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,not_spam
For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,not_spam
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",not_spam
